product_id;category;price;ratings
2643;Beauty;693;2.6
2644;Beauty;347;3.0
2645;Beauty;596;1.8
2646;Home & Kitchen;922;2.9
2647;Clothing;321;2.8
2648;Electronics;639;2.4
2649;Electronics;251;1.6
2650;Electronics;468;4.0
2651;Clothing;506;3.8
2652;Clothing;415;2.9
2653;Home & Kitchen;215;4.7
2654;Electronics;865;3.3
2655;Home & Kitchen;863;4.9
2656;Clothing;860;4.7
2657;Beauty;83;3.1
2658;Home & Kitchen;43;4.2
2659;Home & Kitchen;510;2.7
2660;Beauty;604;3.2
2661;Clothing;778;1.2
2662;Electronics;225;4.4
2663;Home & Kitchen;290;2.0
2664;Clothing;848;2.7
2665;Home & Kitchen;900;2.9
2666;Electronics;409;3.6
2667;Home & Kitchen;972;1.0
2668;Clothing;539;5.0
2669;Home & Kitchen;243;2.9
2670;Home & Kitchen;228;4.1
2671;Clothing;514;4.1
2672;Electronics;258;1.1
2673;Electronics;394;4.4
2674;Clothing;938;3.6
2675;Beauty;978;3.4
2676;Electronics;390;2.3
2677;Electronics;181;4.8
2678;Clothing;561;1.8
2679;Electronics;460;3.1
2680;Electronics;583;3.0
2681;Home & Kitchen;10;1.1
2682;Beauty;90;1.7
2683;Electronics;857;3.2
2684;Home & Kitchen;574;1.0
2685;Home & Kitchen;623;2.0
2686;Electronics;110;2.4
2687;Home & Kitchen;909;1.4
2688;Home & Kitchen;174;4.9
2689;Clothing;189;1.7
2690;Clothing;377;2.0
2691;Electronics;49;3.6
2692;Home & Kitchen;873;2.3
2693;Electronics;363;3.8
2694;Electronics;502;2.5
2695;Clothing;458;3.6
2696;Beauty;154;3.3
2697;Clothing;232;4.0
2698;Beauty;742;5.0
2699;Beauty;797;3.8
2700;Electronics;464;1.3
2701;Clothing;703;1.1
2702;Home & Kitchen;475;2.7
2703;Electronics;128;4.9
2704;Beauty;984;2.0
2705;Electronics;623;1.1
2706;Home & Kitchen;468;2.4
2707;Beauty;826;2.6
2708;Clothing;826;4.8
2709;Clothing;356;3.6
2710;Beauty;193;2.0
2711;Clothing;370;4.8
2712;Clothing;375;4.8
2713;Clothing;985;1.1
2714;Clothing;97;3.5
2715;Home & Kitchen;388;4.7
2716;Beauty;101;2.8
2717;Clothing;257;1.2
2718;Clothing;43;3.1
2719;Home & Kitchen;285;3.7
2720;Electronics;947;4.3
2721;Clothing;596;2.9
2722;Beauty;596;4.9
2723;Electronics;215;2.0
2724;Clothing;36;4.3
2725;Electronics;263;3.6
2726;Beauty;975;1.6
2727;Clothing;183;2.8
2728;Electronics;312;1.2
2729;Home & Kitchen;407;3.1
2730;Home & Kitchen;396;3.9
2731;Electronics;772;2.8
2732;Home & Kitchen;625;2.9
2733;Clothing;605;2.3
2734;Clothing;254;4.9
2735;Beauty;386;2.7
2736;Home & Kitchen;556;3.8
2737;Clothing;569;2.1
2738;Home & Kitchen;847;2.3
2739;Electronics;249;2.6
2740;Beauty;758;2.7
2741;Beauty;773;4.0
2742;Clothing;833;2.7
2743;Clothing;868;3.3
2744;Clothing;766;1.6
2745;Beauty;890;3.0
2746;Home & Kitchen;445;1.2
2747;Electronics;563;4.6
2748;Clothing;763;4.1
2749;Clothing;312;4.9
2750;Electronics;691;1.8
2751;Clothing;261;3.7
2752;Beauty;28;1.6
2753;Beauty;946;1.6
2754;Beauty;691;2.5
2755;Electronics;770;1.6
2756;Electronics;298;1.7
2757;Electronics;310;2.0
2758;Clothing;418;1.1
2759;Electronics;479;2.4
2760;Beauty;112;3.3
2761;Clothing;785;2.2
2762;Clothing;325;4.8
2763;Home & Kitchen;983;4.9
2764;Beauty;246;2.2
2765;Beauty;59;4.2
2766;Home & Kitchen;607;2.0
2767;Clothing;120;3.0
2768;Beauty;402;2.9
2769;Home & Kitchen;895;2.5
2770;Beauty;228;3.2
2771;Clothing;825;4.5
2772;Clothing;617;2.5
2773;Clothing;262;1.3
2774;Beauty;664;4.5
2775;Clothing;925;4.8
2776;Clothing;56;1.2
2777;Home & Kitchen;235;3.1
2778;Beauty;631;4.3
2779;Electronics;740;3.8
2780;Beauty;804;1.3
2781;Home & Kitchen;906;1.1
2782;Beauty;908;2.6
2783;Electronics;715;3.6
2784;Electronics;981;4.9
2785;Home & Kitchen;301;3.1
2786;Home & Kitchen;637;2.7
2787;Clothing;825;1.2
2788;Beauty;993;3.6
2789;Home & Kitchen;578;1.8
2790;Beauty;102;2.1
2791;Home & Kitchen;353;4.0
2792;Electronics;458;4.6
2793;Home & Kitchen;690;3.8
2794;Clothing;947;3.7
2795;Beauty;359;3.3
2796;Clothing;208;3.9
2797;Beauty;446;1.3
2798;Electronics;23;1.0
2799;Beauty;566;4.3
2800;Clothing;644;4.4
2801;Electronics;481;2.1
2802;Clothing;870;3.8
2803;Electronics;913;2.0
2804;Beauty;545;3.6
2805;Clothing;747;2.7
2806;Home & Kitchen;563;2.9
2807;Home & Kitchen;779;1.7
2808;Beauty;182;3.3
2809;Clothing;232;1.6
2810;Home & Kitchen;988;2.4
2811;Clothing;970;3.3
2812;Electronics;59;1.2
2813;Beauty;832;2.4
2814;Beauty;699;3.8
2815;Electronics;643;1.4
2816;Clothing;773;1.7
2817;Home & Kitchen;461;2.4
2818;Beauty;833;1.1
2819;Electronics;840;3.7
2820;Beauty;118;3.6
2821;Clothing;261;1.8
2822;Beauty;98;2.5
2823;Home & Kitchen;850;1.6
2824;Electronics;781;3.1
2825;Beauty;40;3.6
2826;Clothing;946;2.9
2827;Clothing;696;2.5
2828;Home & Kitchen;396;3.4
2829;Home & Kitchen;881;1.5
2830;Beauty;602;1.3
2831;Electronics;318;1.0
2832;Home & Kitchen;897;3.2
2833;Electronics;198;4.0
2834;Electronics;316;3.8
2835;Beauty;307;2.6
2836;Home & Kitchen;583;1.7
2837;Beauty;85;2.6
2838;Home & Kitchen;644;2.8
2839;Clothing;644;4.5
2840;Home & Kitchen;42;1.2
2841;Clothing;326;3.4
2842;Beauty;345;4.4
2843;Electronics;308;2.3
2844;Beauty;328;2.8
2845;Beauty;574;1.9
2846;Clothing;557;2.5
2847;Clothing;412;2.9
2848;Beauty;313;2.9
2849;Beauty;789;1.4
2850;Beauty;839;2.2
2851;Electronics;163;2.7
2852;Clothing;430;3.9
2853;Beauty;334;2.8
2854;Home & Kitchen;695;3.1
2855;Clothing;790;2.3
2856;Electronics;518;2.1
2857;Home & Kitchen;610;1.6
2858;Electronics;207;4.6
2859;Clothing;117;2.7
2860;Electronics;519;4.8
2861;Home & Kitchen;544;1.3
2862;Beauty;292;3.7
2863;Home & Kitchen;959;4.5
2864;Clothing;992;3.0
2865;Home & Kitchen;89;2.0
2866;Clothing;252;4.2
2867;Beauty;325;2.9
2868;Beauty;829;3.2
2869;Home & Kitchen;750;4.8
2870;Home & Kitchen;770;4.3
2871;Beauty;409;2.3
2872;Electronics;284;2.4
2873;Electronics;207;5.0
2874;Beauty;597;2.9
2875;Beauty;76;3.0
2876;Electronics;797;2.6
2877;Home & Kitchen;383;2.1
2878;Clothing;871;3.8
2879;Electronics;898;4.6
2880;Electronics;510;1.5
2881;Home & Kitchen;768;3.9
2882;Clothing;193;1.3
2883;Home & Kitchen;233;3.6
2884;Clothing;251;3.4
2885;Home & Kitchen;960;2.3
2886;Home & Kitchen;614;4.9
2887;Home & Kitchen;158;1.4
2888;Electronics;97;4.3
2889;Beauty;90;2.2
2890;Electronics;966;3.6
2891;Home & Kitchen;245;3.9
2892;Electronics;815;1.3
2893;Electronics;706;3.6
2894;Beauty;673;2.4
2895;Home & Kitchen;39;4.5
2896;Clothing;63;3.2
2897;Clothing;296;4.4
2898;Home & Kitchen;334;2.6
2899;Electronics;62;1.2
2900;Electronics;836;5.0
2901;Home & Kitchen;841;3.9
2902;Electronics;915;3.5
2903;Home & Kitchen;533;2.2
2904;Electronics;836;1.1
2905;Electronics;92;4.4
2906;Electronics;946;4.5
2907;Clothing;139;1.6
2908;Beauty;170;2.5
2909;Electronics;814;1.1
2910;Clothing;217;2.3
2911;Clothing;251;4.2
2912;Electronics;266;4.2
2913;Clothing;399;4.4
2914;Home & Kitchen;228;1.5
2915;Home & Kitchen;154;3.5
2916;Beauty;351;2.7
2917;Electronics;206;1.4
2918;Clothing;502;1.0
2919;Home & Kitchen;51;1.1
2920;Clothing;92;4.8
2921;Beauty;165;4.8
2922;Beauty;174;2.4
2923;Electronics;897;4.1
2924;Electronics;172;1.0
2925;Electronics;754;4.3
2926;Electronics;462;2.1
2927;Beauty;658;2.4
2928;Home & Kitchen;432;4.7
2929;Electronics;520;1.8
2930;Clothing;858;5.0
2931;Electronics;788;3.8
2932;Beauty;573;2.1
2933;Clothing;886;1.8
2934;Electronics;989;3.2
2935;Clothing;90;4.6
2936;Clothing;201;1.1
2937;Electronics;521;2.9
2938;Electronics;714;1.3
2939;Home & Kitchen;788;2.1
2940;Clothing;525;4.7
2941;Clothing;977;3.1
2942;Home & Kitchen;130;4.3
2943;Clothing;625;1.1
2944;Home & Kitchen;914;1.6
2945;Electronics;534;4.1
2946;Home & Kitchen;992;3.1
2947;Clothing;461;3.3
2948;Home & Kitchen;466;3.6
2949;Home & Kitchen;343;1.3
2950;Clothing;605;4.0
2951;Clothing;995;3.0
2952;Clothing;696;2.9
2953;Electronics;772;4.5
2954;Electronics;503;1.4
2955;Home & Kitchen;653;2.6
2956;Clothing;592;1.3
2957;Home & Kitchen;980;4.2
2958;Electronics;103;4.5
2959;Clothing;146;4.7
2960;Home & Kitchen;858;2.0
2961;Beauty;202;1.5
2962;Clothing;603;3.9
2963;Electronics;837;2.4
2964;Home & Kitchen;408;2.4
2965;Clothing;598;2.7
2966;Clothing;932;1.3
2967;Beauty;59;3.8
2968;Beauty;252;2.2
2969;Clothing;746;4.2
2970;Clothing;255;1.7
2971;Home & Kitchen;987;3.2
2972;Home & Kitchen;181;4.8
2973;Beauty;90;1.1
2974;Home & Kitchen;965;1.2
2975;Home & Kitchen;925;4.6
2976;Clothing;373;1.4
2977;Beauty;525;1.2
2978;Home & Kitchen;219;2.9
2979;Clothing;605;3.4
2980;Electronics;354;1.1
2981;Clothing;191;3.4
2982;Beauty;637;3.1
2983;Beauty;138;2.6
2984;Clothing;49;2.8
2985;Electronics;831;3.4
2986;Electronics;782;4.9
2987;Beauty;372;2.0
2988;Electronics;549;1.0
2989;Beauty;610;2.7
2990;Electronics;983;1.5
2991;Clothing;264;2.1
2992;Electronics;828;4.3
2993;Electronics;583;4.7
2994;Electronics;381;5.0
2995;Electronics;10;2.0
2996;Beauty;306;3.3
2997;Beauty;299;1.7
2998;Clothing;725;2.7
2999;Beauty;645;4.7
3000;Beauty;779;2.0
3001;Home & Kitchen;315;1.2
3002;Clothing;566;1.2
3003;Beauty;193;1.0
3004;Electronics;552;4.7
3005;Clothing;315;4.2
3006;Beauty;299;3.0
3007;Clothing;36;4.0
3008;Beauty;106;3.2
3009;Electronics;325;1.7
3010;Beauty;983;1.5
3011;Home & Kitchen;611;5.0
3012;Beauty;457;3.7
3013;Home & Kitchen;141;2.1
3014;Home & Kitchen;796;4.6
3015;Electronics;277;2.2
3016;Beauty;594;4.5
3017;Electronics;761;4.7
3018;Clothing;112;4.4
3019;Home & Kitchen;584;4.9
3020;Beauty;370;4.5
3021;Beauty;343;2.9
3022;Home & Kitchen;482;4.5
3023;Beauty;377;1.8
3024;Beauty;26;1.7
3025;Home & Kitchen;73;2.6
3026;Home & Kitchen;233;3.9
3027;Beauty;437;3.5
3028;Clothing;840;1.6
3029;Electronics;872;4.8
3030;Beauty;70;4.8
3031;Clothing;742;2.3
3032;Home & Kitchen;98;2.2
3033;Clothing;567;2.7
3034;Clothing;213;4.4
3035;Home & Kitchen;777;3.1
3036;Home & Kitchen;13;3.0
3037;Clothing;542;2.8
3038;Home & Kitchen;880;2.8
3039;Home & Kitchen;61;1.6
3040;Beauty;234;4.0
3041;Beauty;746;4.0
3042;Home & Kitchen;244;1.6
3043;Electronics;190;3.7
3044;Clothing;26;3.4
3045;Home & Kitchen;777;2.3
3046;Home & Kitchen;421;5.0
3047;Electronics;31;3.7
3048;Electronics;716;3.5
3049;Clothing;125;4.6
3050;Electronics;119;4.1
3051;Electronics;11;1.8
3052;Electronics;39;2.5
3053;Beauty;226;4.6
3054;Beauty;251;3.6
3055;Home & Kitchen;175;4.6
3056;Home & Kitchen;971;1.5
3057;Home & Kitchen;750;1.8
3058;Electronics;550;4.4
3059;Beauty;474;4.9
3060;Electronics;267;3.7
3061;Electronics;862;4.6
3062;Clothing;488;2.8
3063;Home & Kitchen;491;1.4
3064;Beauty;194;2.3
3065;Electronics;759;2.6
3066;Electronics;378;4.9
3067;Electronics;763;2.3
3068;Clothing;871;2.8
3069;Home & Kitchen;713;2.2
3070;Home & Kitchen;902;2.1
3071;Beauty;234;2.9
3072;Beauty;725;1.7
3073;Clothing;338;2.1
3074;Clothing;803;3.1
3075;Electronics;752;2.4
3076;Home & Kitchen;879;2.2
3077;Clothing;593;4.3
3078;Home & Kitchen;48;2.8
3079;Home & Kitchen;273;3.7
3080;Clothing;156;1.5
3081;Home & Kitchen;389;2.5
3082;Beauty;731;4.2
3083;Beauty;350;4.8
3084;Electronics;182;1.4
3085;Beauty;520;2.0
3086;Home & Kitchen;435;5.0
3087;Home & Kitchen;116;2.9
3088;Beauty;227;2.8
3089;Beauty;754;1.6
3090;Beauty;726;2.6
3091;Electronics;710;1.6
3092;Electronics;486;4.0
3093;Beauty;773;2.1
3094;Home & Kitchen;130;4.4
3095;Beauty;379;3.7
3096;Home & Kitchen;414;1.2
3097;Clothing;800;2.5
3098;Electronics;520;3.3
3099;Home & Kitchen;189;2.2
3100;Clothing;329;5.0
3101;Electronics;184;2.8
3102;Home & Kitchen;288;2.9
3103;Beauty;35;3.2
3104;Beauty;732;4.5
3105;Electronics;515;4.0
3106;Clothing;178;1.8
3107;Clothing;323;2.3
3108;Electronics;289;4.2
3109;Electronics;348;4.9
3110;Electronics;497;3.5
3111;Electronics;281;3.9
3112;Clothing;569;2.1
3113;Beauty;393;2.7
3114;Beauty;552;2.9
3115;Home & Kitchen;188;2.1
3116;Clothing;180;4.8
3117;Beauty;790;3.6
3118;Beauty;947;1.9
3119;Beauty;905;2.7
3120;Home & Kitchen;569;2.7
3121;Electronics;779;1.2
3122;Electronics;831;4.2
3123;Clothing;191;4.6
3124;Home & Kitchen;807;3.7
3125;Clothing;310;3.3
3126;Clothing;862;3.9
3127;Clothing;833;3.5
3128;Clothing;39;2.0
3129;Clothing;621;3.7
3130;Beauty;573;1.1
3131;Home & Kitchen;459;3.5
3132;Clothing;892;2.6
3133;Clothing;908;3.7
3134;Clothing;829;3.5
3135;Clothing;297;3.2
3136;Home & Kitchen;552;4.1
3137;Electronics;838;1.3
3138;Home & Kitchen;227;2.4
3139;Beauty;273;2.6
3140;Clothing;27;1.5
3141;Beauty;290;3.6
3142;Beauty;840;2.1
3143;Clothing;839;3.1
3144;Home & Kitchen;370;3.8
3145;Home & Kitchen;152;3.4
3146;Clothing;259;2.1
3147;Beauty;823;2.9
3148;Beauty;363;3.8
3149;Clothing;401;4.9
3150;Home & Kitchen;422;4.9
3151;Beauty;345;2.6
3152;Electronics;526;1.7
3153;Beauty;568;1.6
3154;Home & Kitchen;215;4.8
3155;Electronics;383;4.4
3156;Electronics;135;1.9
3157;Electronics;921;4.0
3158;Clothing;501;3.8
3159;Beauty;633;4.8
3160;Home & Kitchen;208;3.8
3161;Beauty;274;1.6
3162;Beauty;176;3.5
3163;Electronics;172;4.2
3164;Home & Kitchen;298;4.1
3165;Home & Kitchen;882;3.6
3166;Clothing;28;1.5
3167;Electronics;289;3.9
3168;Beauty;283;3.5
3169;Clothing;278;2.9
3170;Beauty;356;1.4
3171;Beauty;132;2.4
3172;Home & Kitchen;881;1.4
3173;Clothing;837;3.9
3174;Clothing;510;4.5
3175;Beauty;111;4.2
3176;Beauty;588;1.0
3177;Clothing;990;2.4
3178;Beauty;863;4.1
3179;Home & Kitchen;563;1.9
3180;Beauty;54;2.1
3181;Electronics;598;4.5
3182;Electronics;358;1.8
3183;Electronics;432;1.4
3184;Home & Kitchen;322;4.1
3185;Electronics;730;1.9
3186;Electronics;608;2.3
3187;Home & Kitchen;574;5.0
3188;Clothing;625;4.8
3189;Clothing;505;2.1
3190;Beauty;350;1.9
3191;Home & Kitchen;704;2.7
3192;Electronics;138;1.8
3193;Clothing;846;3.1
3194;Clothing;976;1.6
3195;Beauty;632;1.7
3196;Home & Kitchen;270;2.7
3197;Home & Kitchen;366;3.8
3198;Clothing;89;3.5
3199;Electronics;448;1.1
3200;Clothing;931;1.6
3201;Clothing;289;2.5
3202;Clothing;446;1.2
3203;Electronics;271;4.6
3204;Beauty;625;3.7
3205;Home & Kitchen;998;4.9
3206;Beauty;322;3.5
3207;Beauty;383;4.6
3208;Electronics;655;2.2
3209;Clothing;949;1.2
3210;Beauty;107;1.5
3211;Beauty;160;3.7
3212;Clothing;192;1.0
3213;Clothing;437;3.6
3214;Home & Kitchen;675;2.0
3215;Home & Kitchen;898;2.2
3216;Clothing;39;2.1
3217;Clothing;774;4.1
3218;Electronics;386;3.4
3219;Clothing;191;2.9
3220;Beauty;492;2.6
3221;Electronics;995;4.6
3222;Clothing;718;2.1
3223;Electronics;564;4.5
3224;Beauty;800;3.1
3225;Beauty;497;4.9
3226;Home & Kitchen;151;3.6
3227;Beauty;791;4.3
3228;Electronics;315;2.3
3229;Electronics;78;2.7
3230;Clothing;804;1.5
3231;Beauty;594;4.8
3232;Beauty;854;1.0
3233;Home & Kitchen;793;2.8
3234;Home & Kitchen;661;3.2
3235;Home & Kitchen;525;4.2
3236;Electronics;904;3.5
3237;Electronics;523;2.6
3238;Home & Kitchen;171;4.8
3239;Electronics;12;3.4
3240;Clothing;768;1.6
3241;Electronics;501;3.0
3242;Electronics;31;2.5
3243;Home & Kitchen;289;3.9
3244;Electronics;625;4.6
3245;Home & Kitchen;107;1.8
3246;Beauty;136;1.7
3247;Electronics;878;3.2
3248;Beauty;735;2.4
3249;Home & Kitchen;282;3.5
3250;Electronics;663;1.6
3251;Electronics;964;1.3
3252;Beauty;833;4.9
3253;Electronics;797;1.4
3254;Beauty;13;1.9
3255;Clothing;426;3.9
3256;Beauty;130;2.4
3257;Electronics;966;3.8
3258;Clothing;791;2.9
3259;Electronics;644;1.3
3260;Beauty;840;1.8
3261;Beauty;362;4.9
3262;Clothing;169;3.0
3263;Home & Kitchen;647;2.6
3264;Home & Kitchen;102;2.8
3265;Clothing;338;2.0
3266;Beauty;151;1.7
3267;Beauty;535;4.2
3268;Electronics;411;2.7
3269;Beauty;475;1.1
3270;Electronics;62;3.6
3271;Beauty;153;4.8
3272;Electronics;220;1.4
3273;Electronics;472;4.8
3274;Clothing;523;4.5
3275;Clothing;913;2.5
3276;Beauty;963;1.3
3277;Electronics;78;2.9
3278;Clothing;653;4.8
3279;Clothing;863;4.7
3280;Home & Kitchen;807;2.9
3281;Home & Kitchen;123;2.9
3282;Beauty;874;3.4
3283;Electronics;334;4.2
3284;Electronics;164;4.6
3285;Home & Kitchen;673;1.6
3286;Clothing;836;3.7
3287;Clothing;394;1.4
3288;Beauty;958;3.5
3289;Clothing;509;4.6
3290;Beauty;685;4.3
3291;Beauty;346;4.1
3292;Beauty;961;1.7
3293;Electronics;652;2.2
3294;Home & Kitchen;855;3.4
3295;Home & Kitchen;656;5.0
3296;Electronics;973;1.4
3297;Electronics;757;2.2
3298;Home & Kitchen;265;2.3
3299;Clothing;384;1.5
3300;Electronics;563;1.6
3301;Clothing;196;4.1
3302;Electronics;514;3.3
3303;Clothing;464;2.5
3304;Home & Kitchen;710;3.5
3305;Electronics;32;1.6
3306;Clothing;137;2.7
3307;Electronics;577;2.4
3308;Clothing;852;1.3
3309;Electronics;917;1.3
3310;Home & Kitchen;111;3.5
3311;Beauty;453;2.0
3312;Home & Kitchen;979;2.4
3313;Home & Kitchen;568;2.4
3314;Electronics;98;1.2
3315;Clothing;918;4.2
3316;Clothing;789;4.9
3317;Beauty;889;3.1
3318;Beauty;608;3.3
3319;Home & Kitchen;999;1.6
3320;Clothing;184;4.3
3321;Beauty;318;4.9
3322;Clothing;977;2.4
3323;Beauty;340;4.6
3324;Electronics;548;1.6
3325;Beauty;273;2.7
3326;Clothing;914;3.2
3327;Home & Kitchen;968;2.1
3328;Home & Kitchen;569;3.2
3329;Home & Kitchen;654;2.5
3330;Clothing;497;2.3
3331;Beauty;750;4.7
3332;Clothing;179;4.7
3333;Home & Kitchen;844;2.5
3334;Beauty;350;3.7
3335;Beauty;651;4.9
3336;Beauty;50;3.0
3337;Clothing;349;3.9
3338;Electronics;708;1.2
3339;Home & Kitchen;575;3.4
3340;Electronics;573;3.8
3341;Home & Kitchen;913;3.2
3342;Clothing;520;1.7
3343;Clothing;662;1.9
3344;Beauty;32;4.0
3345;Beauty;687;2.5
3346;Electronics;398;2.8
3347;Clothing;788;1.7
3348;Clothing;522;2.1
3349;Clothing;785;4.4
3350;Electronics;349;3.2
3351;Electronics;925;4.3
3352;Beauty;646;4.9
3353;Home & Kitchen;918;3.8
3354;Home & Kitchen;373;2.3
3355;Beauty;987;4.2
3356;Home & Kitchen;627;1.6
3357;Clothing;828;3.5
3358;Electronics;472;4.5
3359;Clothing;577;2.3
3360;Electronics;807;3.5
3361;Electronics;578;4.0
3362;Beauty;198;3.8
3363;Clothing;152;3.9
3364;Electronics;912;3.2
3365;Beauty;455;4.9
3366;Home & Kitchen;769;1.9
3367;Clothing;805;1.6
3368;Clothing;814;3.6
3369;Home & Kitchen;387;4.0
3370;Home & Kitchen;949;2.3
3371;Clothing;906;4.2
3372;Clothing;804;1.2
3373;Clothing;682;4.4
3374;Electronics;840;2.7
3375;Clothing;352;4.6
3376;Electronics;401;2.6
3377;Beauty;982;5.0
3378;Electronics;972;2.7
3379;Beauty;915;2.8
3380;Electronics;733;3.2
3381;Clothing;28;3.3
3382;Home & Kitchen;476;4.5
3383;Home & Kitchen;263;3.8
3384;Clothing;590;4.2
3385;Home & Kitchen;247;4.3
3386;Clothing;829;1.6
3387;Beauty;374;4.5
3388;Clothing;683;1.7
3389;Electronics;442;2.7
3390;Electronics;947;2.4
3391;Electronics;386;1.7
3392;Clothing;305;4.2
3393;Clothing;124;2.6
3394;Clothing;762;4.0
3395;Electronics;288;4.5
3396;Home & Kitchen;472;3.5
3397;Beauty;40;4.9
3398;Home & Kitchen;339;4.6
3399;Electronics;505;1.6
3400;Electronics;421;2.8
3401;Home & Kitchen;417;1.2
3402;Clothing;564;1.3
3403;Home & Kitchen;685;2.6
3404;Clothing;467;2.0
3405;Beauty;704;2.5
3406;Clothing;570;2.9
3407;Clothing;256;1.7
3408;Home & Kitchen;561;1.7
3409;Clothing;564;3.7
3410;Clothing;897;1.3
3411;Clothing;532;2.5
3412;Electronics;270;3.2
3413;Clothing;782;3.3
3414;Electronics;629;2.3
3415;Clothing;883;1.4
3416;Electronics;690;1.9
3417;Electronics;399;3.7
3418;Beauty;411;4.4
3419;Clothing;722;3.7
3420;Electronics;998;1.3
3421;Home & Kitchen;878;4.8
3422;Beauty;444;2.4
3423;Beauty;238;3.6
3424;Clothing;412;1.5
3425;Home & Kitchen;507;4.8
3426;Beauty;431;3.8
3427;Beauty;240;1.9
3428;Clothing;166;4.9
3429;Beauty;793;1.5
3430;Clothing;368;1.2
3431;Beauty;536;3.9
3432;Clothing;845;1.5
3433;Beauty;359;3.5
3434;Home & Kitchen;412;2.0
3435;Clothing;855;3.0
3436;Beauty;701;4.4
3437;Electronics;602;3.2
3438;Clothing;55;2.3
3439;Clothing;122;4.7
3440;Clothing;542;3.4
3441;Beauty;926;4.0
3442;Clothing;650;1.4
3443;Home & Kitchen;285;2.6
3444;Clothing;107;3.2
3445;Beauty;876;3.1
3446;Clothing;833;2.0
3447;Electronics;957;1.4
3448;Beauty;560;3.6
3449;Electronics;432;4.5
3450;Beauty;795;2.8
3451;Home & Kitchen;304;4.4
3452;Electronics;114;3.7
3453;Home & Kitchen;122;4.9
3454;Clothing;694;4.6
3455;Home & Kitchen;312;1.4
3456;Clothing;774;2.5
3457;Electronics;647;1.8
3458;Clothing;731;2.6
3459;Clothing;44;4.4
3460;Home & Kitchen;396;1.6
3461;Electronics;42;4.5
3462;Beauty;234;2.7
3463;Beauty;30;4.3
3464;Home & Kitchen;161;3.5
3465;Clothing;869;3.2
3466;Electronics;186;3.1
3467;Home & Kitchen;144;3.4
3468;Home & Kitchen;454;2.3
3469;Beauty;850;3.9
3470;Home & Kitchen;263;1.5
3471;Electronics;87;1.3
3472;Electronics;285;3.4
3473;Home & Kitchen;187;4.2
3474;Beauty;697;1.1
3475;Clothing;423;2.7
3476;Clothing;862;4.4
3477;Clothing;849;1.6
3478;Clothing;583;4.7
3479;Home & Kitchen;639;1.7
3480;Clothing;783;1.6
3481;Clothing;739;1.2
3482;Home & Kitchen;71;2.9
3483;Electronics;609;3.6
3484;Clothing;859;3.2
3485;Home & Kitchen;582;1.4
3486;Clothing;363;3.8
3487;Home & Kitchen;631;4.6
3488;Electronics;123;4.8
3489;Electronics;979;3.1
3490;Electronics;974;2.8
3491;Beauty;48;3.7
3492;Beauty;996;4.0
3493;Electronics;944;2.5
3494;Clothing;955;1.4
3495;Home & Kitchen;254;3.3
3496;Clothing;223;3.7
3497;Home & Kitchen;711;3.1
3498;Home & Kitchen;708;1.8
3499;Beauty;353;2.8
3500;Clothing;257;3.9
3501;Electronics;261;2.0
3502;Home & Kitchen;497;3.6
3503;Beauty;334;2.0
3504;Home & Kitchen;56;4.1
3505;Home & Kitchen;251;4.4
3506;Beauty;673;4.7
3507;Electronics;645;3.2
3508;Beauty;256;1.5
3509;Clothing;676;1.7
3510;Home & Kitchen;781;2.1
3511;Home & Kitchen;45;1.5
3512;Home & Kitchen;287;4.7
3513;Home & Kitchen;180;2.7
3514;Electronics;368;1.9
3515;Beauty;303;1.5
3516;Clothing;229;1.1
3517;Clothing;929;2.6
3518;Home & Kitchen;144;2.4
3519;Home & Kitchen;118;3.0
3520;Clothing;795;1.7
3521;Beauty;407;1.6
3522;Beauty;585;3.1
3523;Beauty;616;3.2
3524;Electronics;737;4.5
3525;Electronics;953;2.5
3526;Electronics;985;1.6
3527;Beauty;789;3.2
3528;Beauty;550;2.8
3529;Clothing;384;1.3
3530;Electronics;172;1.4
3531;Clothing;672;2.6
3532;Beauty;892;4.3
3533;Beauty;76;2.4
3534;Home & Kitchen;809;2.8
3535;Beauty;886;4.6
3536;Electronics;24;3.5
3537;Electronics;947;1.8
3538;Beauty;14;2.9
3539;Home & Kitchen;134;2.4
3540;Beauty;694;4.2
3541;Electronics;670;4.2
3542;Home & Kitchen;991;2.3
3543;Electronics;291;2.1
3544;Electronics;583;2.3
3545;Home & Kitchen;208;4.2
3546;Clothing;90;1.3
3547;Beauty;919;4.3
3548;Beauty;904;4.2
3549;Home & Kitchen;61;1.5
3550;Clothing;929;1.4
3551;Home & Kitchen;506;1.3
3552;Home & Kitchen;530;1.8
3553;Beauty;97;2.4
3554;Clothing;199;4.3
3555;Home & Kitchen;411;4.2
3556;Electronics;622;2.9
3557;Home & Kitchen;628;4.9
3558;Clothing;463;2.0
3559;Beauty;743;3.5
3560;Home & Kitchen;123;1.7
3561;Clothing;872;1.4
3562;Clothing;570;4.7
3563;Home & Kitchen;892;3.0
3564;Home & Kitchen;841;3.0
3565;Clothing;705;3.2
3566;Beauty;329;3.7
3567;Clothing;437;2.1
3568;Home & Kitchen;557;1.9
3569;Beauty;198;4.1
3570;Beauty;865;4.3
3571;Home & Kitchen;57;4.2
3572;Beauty;575;3.0
3573;Home & Kitchen;614;4.4
3574;Clothing;186;2.5
3575;Electronics;74;1.8
3576;Electronics;749;2.9
3577;Clothing;439;2.0
